CosThetajj	Ejj	EventWeight	Mmiss	PTmiss	PTmu
-0.446716980811	151.981989059	1.67308904769	235.869234839	38.955627051	77.1849060059
0.782931939298	126.548928724	1.67308904769	332.286728391	79.1749908708	19.322889328
-0.532538377153	141.947477431	1.67308904769	270.48798019	41.52032574	69.7494354248
0.821421575578	164.766176099	1.67308904769	243.175416075	82.7714307115	46.5954780579
0.537442972666	115.307604297	1.67308904769	334.829703857	72.8508058718	31.1420955658
-0.206964185189	169.245667434	1.67308904769	245.364351515	119.757326765	55.5491790771
-0.913634250603	150.218230253	1.67308904769	283.345026688	35.9995212587	42.5941352844
-0.943970419411	155.080240484	1.67308904769	241.044627452	39.4084971671	68.9015426636
-0.875802802261	118.449011434	1.67308904769	306.187832605	17.1850893746	59.4887123108
0.770653467238	119.264447809	1.67308904769	313.920678016	10.886420864	51.9519882202
0.415509692889	154.535346263	1.67308904769	235.145845136	32.019880409	93.8429641724
0.741297843932	122.888068562	1.67308904769	278.440932559	81.9035437983	48.682674408
-0.110536794474	155.473084185	1.67308904769	200.797610122	40.2745347409	132.370956421
-0.849131003626	65.3386608322	1.67308904769	289.694811218	48.9255262679	41.9488487244
-0.438077572262	188.394892468	1.67308904769	192.584646721	68.3093917493	93.9603881836
-0.212764943973	150.568877174	1.67308904769	296.263469129	102.478099274	34.8981513977
-0.911970039711	106.019124211	1.67308904769	353.337008028	49.0486485065	25.950553894
0.864960626895	162.377853004	1.67308904769	270.666989488	62.7573059414	17.6886901855
0.639482748848	139.096824885	1.67308904769	231.242646069	65.151012118	102.648735046
-0.946385654256	128.667229998	1.67308904769	249.415061055	64.2887197755	94.0707092285
0.316091477453	155.608043151	1.67308904769	281.284061028	151.541826359	12.3131742477
-0.35650123854	79.6821393926	1.67308904769	377.130986745	22.5147467323	31.6657810211
0.33525432163	68.7199238809	1.67308904769	383.114255936	29.1468946172	46.9072608948
-0.922834025919	137.252848266	1.67308904769	209.672913199	70.9189581841	55.788898468
-0.421329379569	147.429901039	1.67308904769	261.86379266	61.5606604923	77.9692230225
0.277510567064	113.398727417	1.67308904769	325.165302134	99.9165411706	21.927980423
-0.284614708454	133.478783959	1.67308904769	267.788010056	34.5651076632	94.6289215088
-0.711493882248	158.93921608	1.67308904769	212.364497488	35.7357266456	110.330726624
0.828885822196	84.9856240933	1.67308904769	351.156899821	34.3417840055	40.6143493652
-0.240384252139	86.8554146722	1.67308904769	291.535666702	85.9328521035	107.379638672
-0.758141873698	142.392301549	1.67308904769	303.556108019	52.5971007516	33.2931442261
0.00248095489402	161.421347878	1.67308904769	245.359820647	72.7932747014	81.917678833
-0.23430499278	137.001670896	1.67308904769	323.783205922	93.6705640885	20.754119873
-0.148787979528	98.7881033818	1.67308904769	369.698589444	75.5912930034	21.838306427
0.196180019468	129.446351635	1.67308904769	307.405162537	110.423977183	42.924785614
0.442339974385	131.697659161	1.67308904769	317.058439547	65.402364626	29.3208580017
0.150963882246	102.436200521	1.67308904769	330.84903779	62.2401262745	49.6754188538
-0.489123292323	95.2252073004	1.67308904769	343.770018791	83.478215536	46.3633956909
-0.762497921504	151.69468575	1.67308904769	291.339973424	96.1151282787	20.1464176178
0.780483813661	99.0501758475	1.67308904769	314.068821365	22.5119687682	60.3250427246
-0.000524391324442	153.890872751	1.67308904769	278.586070149	105.206510836	44.9662818909
-0.915557213861	105.866063921	1.67308904769	308.572458185	49.5878516186	74.7356567383
-0.914942009859	109.683197055	1.67308904769	351.505875841	52.8957377065	27.4726543427
0.417062500172	180.141541765	1.67308904769	230.823186455	151.024448985	12.4199123383
-0.637691814307	103.024620964	1.67308904769	290.87634809	30.4513410578	66.3993988037
-0.475591643176	121.463096559	1.67308904769	244.491231628	29.2849789269	67.1402359009
-0.405123481975	87.5809842231	1.67308904769	361.442580882	52.483495614	13.2228193283
-0.803232060495	190.9548532	1.67308904769	217.25281386	99.8964433642	35.899471283
-0.183770127845	89.4216554026	1.67308904769	344.608634659	28.2776510523	64.1516494751
-0.381622379721	162.055358805	1.67308904769	236.51268283	81.2802258809	79.511932373
-0.780396258499	103.329544044	1.67308904769	330.807508782	21.2775385326	59.268611908
-0.0367212235425	85.1700795262	1.67308904769	324.744832164	51.3658690627	82.2124633789
0.675808645723	148.110929882	1.67308904769	239.097080152	63.6525175053	71.005279541
0.0639229026855	131.472552453	1.67308904769	259.519614106	85.6457779336	95.1402053833
0.895854677059	68.8010979784	1.67308904769	305.359631258	49.7756021859	64.8097915649
0.061807392653	82.661010951	1.67308904769	350.319374828	44.6450644159	30.8585548401
-0.495641508271	166.81956885	1.67308904769	241.792398822	75.3846917935	70.7808456421
-0.303458753218	164.301192988	1.67308904769	235.950882149	109.298530939	63.3129119873
0.468622778313	122.754258168	1.67308904769	284.85370044	34.5766531199	85.5442199707
0.650707621177	139.778215173	1.67308904769	246.087701841	27.1607387936	104.4114151
0.614782040285	101.226794749	1.67308904769	327.727426102	76.6638781892	45.5188751221
0.83457359695	109.217834574	1.67308904769	309.713510502	20.7828778154	61.6584587097
-0.267762971331	121.012916118	1.67308904769	271.167447017	54.6566671289	82.2724533081
0.259212644935	141.565980071	1.67308904769	300.089225336	116.805521666	14.1928367615
0.675825882494	148.950799769	1.67308904769	288.507075761	86.833355949	30.9169788361
0.219217620335	83.1799805337	1.67308904769	376.145871107	38.7509226301	38.4297103882
-0.628503100622	152.772053511	1.67308904769	257.628674535	104.920558349	22.3881092072
-0.514900706296	147.617353383	1.67308904769	223.127922051	62.6645113248	88.1410140991
0.896655652134	138.412118041	1.67308904769	292.507874975	58.1908818525	47.2635154724
-0.861435412253	102.866145146	1.67308904769	299.607267478	37.4349993735	32.0763092041
-0.718125607703	137.618796912	1.67308904769	278.185566577	63.6244875329	52.9536018372
0.213057105895	144.207114114	1.67308904769	275.423640851	78.9726514115	56.965549469
0.752468999935	130.142805862	1.67308904769	304.414986326	22.608013988	54.57654953
0.916826511232	95.6387730448	1.67308904769	261.857955638	66.6800333092	75.2533493042
-0.641467646844	150.08614227	1.67308904769	252.623552387	31.3711044339	85.0879821777
0.827139013223	111.898147485	1.67308904769	326.459065176	80.0299248449	40.1435852051
